date_line,index_capital_line
2015-09-28 00:00:00.005,3242.7524
2015-09-29 00:00:00.005,3178.8544
2015-09-30 00:00:00.005,3202.9475
2015-10-08 00:00:00.005,3296.482
2015-10-09 00:00:00.005,3340.1159
2015-10-12 00:00:00.005,3447.6934
2015-10-13 00:00:00.005,3445.0431
2015-10-14 00:00:00.005,3406.1116
2015-10-15 00:00:00.005,3486.815
2015-10-16 00:00:00.005,3534.0653
2015-10-19 00:00:00.005,3534.1821
2015-10-20 00:00:00.005,3577.7027
2015-10-21 00:00:00.005,3473.2544
2015-10-22 00:00:00.005,3524.5339
2015-10-23 00:00:00.005,3571.2411
2015-10-26 00:00:00.005,3589.2611
2015-10-27 00:00:00.005,3592.8794
2015-10-28 00:00:00.005,3524.9199
2015-10-29 00:00:00.005,3533.3065
2015-10-30 00:00:00.005,3534.0788
2015-11-02 00:00:00.005,3475.9623
2015-11-03 00:00:00.005,3465.4927
2015-11-04 00:00:00.005,3628.5377
2015-11-05 00:00:00.005,3705.9697
2015-11-06 00:00:00.005,3793.3739
2015-11-09 00:00:00.005,3840.3547
2015-11-10 00:00:00.005,3833.2379
2015-11-11 00:00:00.005,3833.6457
2015-11-12 00:00:00.005,3795.3241
2015-11-13 00:00:00.005,3746.2422
2015-11-16 00:00:00.005,3764.1262
2015-11-17 00:00:00.005,3758.3869
2015-11-18 00:00:00.005,3715.5796
2015-11-19 00:00:00.005,3774.969
2015-11-20 00:00:00.005,3774.3833
2015-11-23 00:00:00.005,3753.3351
2015-11-24 00:00:00.005,3753.8887
2015-11-25 00:00:00.005,3781.6069
2015-11-26 00:00:00.005,3759.4286
2015-11-27 00:00:00.005,3556.9924
2015-11-30 00:00:00.005,3566.4122
2015-12-01 00:00:00.005,3591.696
2015-12-02 00:00:00.005,3721.9545
2015-12-03 00:00:00.005,3749.2985
2015-12-04 00:00:00.005,3677.5922
2015-12-07 00:00:00.005,3687.6073
2015-12-08 00:00:00.005,3623.0202
2015-12-09 00:00:00.005,3635.9382
2015-12-10 00:00:00.005,3623.0842
2015-12-11 00:00:00.005,3608.0587
2015-12-14 00:00:00.005,3711.322
2015-12-15 00:00:00.005,3694.3885
2015-12-16 00:00:00.005,3685.4398
2015-12-17 00:00:00.005,3755.8881
2015-12-18 00:00:00.005,3767.9128
2015-12-21 00:00:00.005,3865.965
2015-12-22 00:00:00.005,3876.7325
2015-12-23 00:00:00.005,3866.3814
2015-12-24 00:00:00.005,3829.4022
2015-12-25 00:00:00.005,3838.201
2015-12-28 00:00:00.005,3727.6316
2015-12-29 00:00:00.005,3761.8745
2015-12-30 00:00:00.005,3765.1752
2015-12-31 00:00:00.005,3731.0047
2016-01-04 00:00:00.005,3469.0662
2016-01-05 00:00:00.005,3478.7797
2016-01-06 00:00:00.005,3539.8082
2016-01-07 00:00:00.005,3294.3839
2016-01-08 00:00:00.005,3361.5632
2016-01-11 00:00:00.005,3192.4499
2016-01-12 00:00:00.005,3215.7099
2016-01-13 00:00:00.005,3155.8787
2016-01-14 00:00:00.005,3221.5714
2016-01-15 00:00:00.005,3118.7301
2016-01-18 00:00:00.005,3130.7289
2016-01-19 00:00:00.005,3223.1251
2016-01-20 00:00:00.005,3174.3781
2016-01-21 00:00:00.005,3081.3454
2016-01-22 00:00:00.005,3113.4626
2016-01-25 00:00:00.005,3128.886
2016-01-26 00:00:00.005,2940.5085
2016-01-27 00:00:00.005,2930.3519
2016-01-28 00:00:00.005,2853.7562
2016-01-29 00:00:00.005,2946.0902
2016-02-01 00:00:00.005,2901.0477
2016-02-02 00:00:00.005,2961.3337
2016-02-03 00:00:00.005,2948.6386
2016-02-04 00:00:00.005,2984.7598
2016-02-05 00:00:00.005,2963.7894
2016-02-15 00:00:00.005,2946.7066
2016-02-16 00:00:00.005,3037.0353
2016-02-17 00:00:00.005,3063.3199
2016-02-18 00:00:00.005,3053.6985
2016-02-19 00:00:00.005,3051.585
2016-02-22 00:00:00.005,3118.8675
2016-02-23 00:00:00.005,3089.3632
2016-02-24 00:00:00.005,3109.5454
2016-02-25 00:00:00.005,2918.7501
2016-02-26 00:00:00.005,2948.0306
2016-02-29 00:00:00.005,2877.4666
2016-03-01 00:00:00.005,2930.6937
2016-03-02 00:00:00.005,3051.3327
2016-03-03 00:00:00.005,3058.4219
2016-03-04 00:00:00.005,3093.8895
2016-03-07 00:00:00.005,3104.8397
2016-03-08 00:00:00.005,3107.6727
2016-03-09 00:00:00.005,3071.907
2016-03-10 00:00:00.005,3013.1457
2016-03-11 00:00:00.005,3018.2844
2016-03-14 00:00:00.005,3065.6904
2016-03-15 00:00:00.005,3074.7796
2016-03-16 00:00:00.005,3090.0328
2016-03-17 00:00:00.005,3124.2039
2016-03-18 00:00:00.005,3171.963
2016-03-21 00:00:00.005,3249.4372
2016-03-22 00:00:00.005,3225.7903
2016-03-23 00:00:00.005,3236.0924
2016-03-24 00:00:00.005,3181.8507
2016-03-25 00:00:00.005,3197.8169
2016-03-28 00:00:00.005,3169.7283
2016-03-29 00:00:00.005,3135.4098
2016-03-30 00:00:00.005,3216.2753
2016-03-31 00:00:00.005,3218.0879
2016-04-01 00:00:00.005,3221.8948
2016-04-05 00:00:00.005,3264.4858
2016-04-06 00:00:00.005,3257.5276
2016-04-07 00:00:00.005,3209.2902
2016-04-08 00:00:00.005,3185.7258
2016-04-11 00:00:00.005,3230.0957
2016-04-12 00:00:00.005,3218.4497
2016-04-13 00:00:00.005,3261.3831
2016-04-14 00:00:00.005,3275.8321
2016-04-15 00:00:00.005,3272.2053
2016-04-18 00:00:00.005,3228.4531
2016-04-19 00:00:00.005,3238.3029
2016-04-20 00:00:00.005,3181.0264
2016-04-21 00:00:00.005,3160.6033
2016-04-22 00:00:00.005,3174.9012
2016-04-25 00:00:00.005,3162.0331
2016-04-26 00:00:00.005,3179.1605
2016-04-27 00:00:00.005,3165.9156
2016-04-28 00:00:00.005,3160.5809
2016-04-29 00:00:00.005,3156.7451
2016-05-03 00:00:00.005,3213.5397
2016-05-04 00:00:00.005,3209.4614
2016-05-05 00:00:00.005,3213.9199
2016-05-06 00:00:00.005,3130.3544
2016-05-09 00:00:00.005,3065.6154
2016-05-10 00:00:00.005,3069.1124
2016-05-11 00:00:00.005,3082.8086
2016-05-12 00:00:00.005,3090.1372
2016-05-13 00:00:00.005,3074.9351
2016-05-16 00:00:00.005,3095.3085
2016-05-17 00:00:00.005,3086.0249
2016-05-18 00:00:00.005,3068.0358
2016-05-19 00:00:00.005,3062.5002
2016-05-20 00:00:00.005,3078.2183
2016-05-23 00:00:00.005,3087.2225
2016-05-24 00:00:00.005,3063.5556
2016-05-25 00:00:00.005,3059.2259
2016-05-26 00:00:00.005,3064.2111
2016-05-27 00:00:00.005,3062.4993
2016-05-30 00:00:00.005,3066.7095
2016-05-31 00:00:00.005,3169.5598
2016-06-01 00:00:00.005,3160.547
2016-06-02 00:00:00.005,3167.0997
2016-06-03 00:00:00.005,3189.3255
2016-06-06 00:00:00.005,3178.7883
2016-06-07 00:00:00.005,3177.0536
2016-06-08 00:00:00.005,3163.9864
2016-06-13 00:00:00.005,3066.3413
2016-06-14 00:00:00.005,3075.9834
2016-06-15 00:00:00.005,3116.3682
2016-06-16 00:00:00.005,3094.6748
2016-06-17 00:00:00.005,3110.3572
2016-06-20 00:00:00.005,3112.6744
2016-06-21 00:00:00.005,3106.3175
2016-06-22 00:00:00.005,3133.9611
2016-06-23 00:00:00.005,3117.3168
2016-06-24 00:00:00.005,3077.1554
2016-06-27 00:00:00.005,3120.5443
2016-06-28 00:00:00.005,3136.4013
2016-06-29 00:00:00.005,3151.3898
2016-06-30 00:00:00.005,3153.921
2016-07-01 00:00:00.005,3154.2003
2016-07-04 00:00:00.005,3204.6962
2016-07-05 00:00:00.005,3207.3827
2016-07-06 00:00:00.005,3216.8035
2016-07-07 00:00:00.005,3209.9542
2016-07-08 00:00:00.005,3192.2804
2016-07-11 00:00:00.005,3203.3298
2016-07-12 00:00:00.005,3273.1823
2016-07-13 00:00:00.005,3282.8681
2016-07-14 00:00:00.005,3276.7637
2016-07-15 00:00:00.005,3276.2775
2016-07-18 00:00:00.005,3262.0222
2016-07-19 00:00:00.005,3248.2341
2016-07-20 00:00:00.005,3237.6051
2016-07-21 00:00:00.005,3252.5227
2016-07-22 00:00:00.005,3225.1621
2016-07-25 00:00:00.005,3230.885
2016-07-26 00:00:00.005,3269.5882
2016-07-27 00:00:00.005,3218.243
2016-07-28 00:00:00.005,3221.1365
2016-07-29 00:00:00.005,3203.9304
2016-08-01 00:00:00.005,3176.8091
2016-08-02 00:00:00.005,3189.0529
2016-08-03 00:00:00.005,3193.5073
2016-08-04 00:00:00.005,3201.2888
2016-08-05 00:00:00.005,3205.1101
2016-08-08 00:00:00.005,3234.1833
2016-08-09 00:00:00.005,3256.9813
2016-08-10 00:00:00.005,3243.3409
2016-08-11 00:00:00.005,3233.3604
2016-08-12 00:00:00.005,3294.2337
2016-08-15 00:00:00.005,3393.4239
2016-08-16 00:00:00.005,3378.2451
2016-08-17 00:00:00.005,3373.0476
2016-08-18 00:00:00.005,3364.4851
2016-08-19 00:00:00.005,3365.0197
2016-08-22 00:00:00.005,3336.7949
2016-08-23 00:00:00.005,3341.8298
2016-08-24 00:00:00.005,3329.8631
2016-08-25 00:00:00.005,3308.9721
2016-08-26 00:00:00.005,3307.0902
2016-08-29 00:00:00.005,3307.7812
2016-08-30 00:00:00.005,3311.9872
2016-08-31 00:00:00.005,3327.7938
2016-09-01 00:00:00.005,3301.5767
2016-09-02 00:00:00.005,3314.1142
2016-09-05 00:00:00.005,3319.6803
2016-09-06 00:00:00.005,3342.6259
2016-09-07 00:00:00.005,3340.8172
2016-09-08 00:00:00.005,3339.564
2016-09-09 00:00:00.005,3318.044
2016-09-12 00:00:00.005,3262.6043
2016-09-13 00:00:00.005,3260.333
2016-09-14 00:00:00.005,3238.7299
2016-09-19 00:00:00.005,3263.1242
2016-09-20 00:00:00.005,3257.4034
2016-09-21 00:00:00.005,3266.6363
2016-09-22 00:00:00.005,3291.1211
2016-09-23 00:00:00.005,3275.6665
2016-09-26 00:00:00.005,3220.2838
2016-09-27 00:00:00.005,3240.7546
2016-09-28 00:00:00.005,3230.8904
2016-09-29 00:00:00.005,3244.3874
2016-09-30 00:00:00.005,3253.2848
2016-10-10 00:00:00.005,3293.8689
2016-10-11 00:00:00.005,3306.5573
2016-10-12 00:00:00.005,3300.0099
2016-10-13 00:00:00.005,3302.6455
2016-10-14 00:00:00.005,3305.8481
2016-10-17 00:00:00.005,3277.8787
2016-10-18 00:00:00.005,3321.3324
2016-10-19 00:00:00.005,3316.2407
2016-10-20 00:00:00.005,3318.6044
2016-10-21 00:00:00.005,3327.74
2016-10-24 00:00:00.005,3367.5778
2016-10-25 00:00:00.005,3367.4547
2016-10-26 00:00:00.005,3354.8003
2016-10-27 00:00:00.005,3345.695
2016-10-28 00:00:00.005,3340.1262
2016-10-31 00:00:00.005,3336.2778
2016-11-01 00:00:00.005,3359.0515
2016-11-02 00:00:00.005,3333.3524
2016-11-03 00:00:00.005,3365.085
2016-11-04 00:00:00.005,3354.1749
2016-11-07 00:00:00.005,3356.5916
2016-11-08 00:00:00.005,3371.1177
2016-11-09 00:00:00.005,3353.0547
2016-11-10 00:00:00.005,3390.6119
2016-11-11 00:00:00.005,3417.2211
2016-11-14 00:00:00.005,3430.2482
2016-11-15 00:00:00.005,3429.8697
2016-11-16 00:00:00.005,3429.5921
2016-11-17 00:00:00.005,3436.535
2016-11-18 00:00:00.005,3417.4554
2016-11-21 00:00:00.005,3441.1106
2016-11-22 00:00:00.005,3468.3637
2016-11-23 00:00:00.005,3474.7289
2016-11-24 00:00:00.005,3488.7402
2016-11-25 00:00:00.005,3521.2984
2016-11-28 00:00:00.005,3535.0807
2016-11-29 00:00:00.005,3564.0404
2016-11-30 00:00:00.005,3538.001
2016-12-01 00:00:00.005,3565.036
2016-12-02 00:00:00.005,3528.9547
2016-12-05 00:00:00.005,3469.4073
2016-12-06 00:00:00.005,3459.1533
2016-12-07 00:00:00.005,3475.7473
2016-12-08 00:00:00.005,3470.1426
2016-12-09 00:00:00.005,3493.7004
2016-12-12 00:00:00.005,3409.1794
2016-12-13 00:00:00.005,3405.0355
2016-12-14 00:00:00.005,3378.9453
2016-12-15 00:00:00.005,3340.4338
2016-12-16 00:00:00.005,3346.0305
2016-12-19 00:00:00.005,3328.9827
2016-12-20 00:00:00.005,3309.0641
2016-12-21 00:00:00.005,3338.536
2016-12-22 00:00:00.005,3335.672
2016-12-23 00:00:00.005,3307.5991
